distance_km,engine_size,cylinders,driving_style,elevation_change,fuel_type,temperature,fuel_consumption
415.5,2.0,4,2,-193.59,0,8.57,45.66
382.6,1.8,4,0,-421.6,1,40.13,24.93
401.37,2.0,4,1,63.59,0,37.23,43.69
45.31,6.2,8,2,-263.59,0,34.19,7.95
294.51,3.0,6,1,439.53,0,15.32,38.67
353.26,2.0,4,2,127.19,0,10.9,46.98
186.16,3.5,6,1,-411.4,0,12.3,23.68
121.03,2.0,4,1,128.58,0,2.1,8.85
488.02,2.0,4,2,-179.44,0,25.8,62.19
170.7,2.5,4,1,-242.76,1,14.5,16.02
270.14,3.0,6,0,-210.23,1,44.26,24.26
468.72,2.0,4,1,66.49,1,15.17,32.53
61.07,3.3,6,2,471.31,1,23.32,11.14
106.61,5.3,8,0,145.77,0,3.0,14.22
443.87,2.0,4,2,95.69,0,8.19,63.71
351.68,2.0,4,2,-90.42,0,19.7,43.77
474.06,3.8,6,0,-227.48,1,0.03,56.73
423.99,2.4,4,0,-451.6,0,9.56,36.2
426.43,2.0,4,0,-245.43,1,33.55,23.36
25.91,3.0,6,2,66.09,1,6.89,4.48
343.54,2.0,4,1,-270.86,1,43.99,31.55
63.49,2.4,4,2,-242.14,1,29.25,8.01
20.15,2.0,4,1,-262.38,0,20.56,1.94
385.91,2.0,4,0,214.4,1,5.16,27.97
283.57,2.5,4,1,-226.14,1,22.96,25.24
261.38,3.0,6,0,242.93,0,6.1,24.67
315.4,3.3,6,2,-427.6,0,0.8,41.66
449.79,2.0,4,0,368.74,0,22.28,40.9
335.65,2.0,4,2,-483.59,1,28.76,36.22
416.18,3.0,6,2,497.13,0,27.73,59.82
23.2,2.4,4,2,27.72,0,16.32,3.05
198.25,3.0,6,1,460.2,0,25.16,28.28
480.44,3.0,6,1,-349.94,1,18.23,43.15
36.42,2.7,4,2,492.84,0,13.56,6.79
429.58,5.0,8,2,148.77,1,40.84,75.4
282.73,3.0,6,1,-236.61,0,26.7,35.65
101.05,2.5,4,2,149.04,1,20.83,16.77
119.94,5.3,8,2,212.37,0,32.62,26.06
423.43,2.0,4,0,121.25,0,22.25,28.46
33.37,2.5,4,1,-178.57,1,29.31,3.07
438.79,3.0,6,2,-25.57,0,26.28,62.99
88.29,3.0,6,1,-161.85,1,37.94,10.84
204.16,1.3,3,0,-87.28,0,36.92,15.82
468.38,3.0,6,0,423.8,0,23.62,50.25
340.66,3.0,6,0,-128.07,1,31.0,27.51
50.85,2.5,4,0,-200.47,0,15.72,3.9
467.82,3.0,6,2,263.46,1,35.16,75.79
20.31,2.0,4,2,-321.68,1,40.16,2.14
430.94,2.0,4,2,482.17,0,34.93,66.68
269.05,2.9,6,0,-224.3,0,19.12,27.1
354.14,1.8,4,2,-194.14,0,11.15,29.55
394.08,6.2,8,1,-156.11,0,25.81,56.07
29.95,2.5,4,1,-445.29,1,31.53,1.86
111.64,3.3,6,1,422.79,0,24.45,15.62
272.37,2.0,4,0,98.38,1,9.2,20.5
296.15,3.0,6,1,-307.89,1,10.72,32.46
52.86,3.3,6,1,-353.85,0,30.43,5.95
377.05,4.0,6,1,12.14,1,15.49,46.19
178.4,6.2,8,2,154.88,1,24.12,37.61
413.27,2.4,4,1,442.19,1,5.24,55.15
432.82,3.0,6,0,15.35,1,1.36,47.04
340.58,2.3,4,2,-123.61,1,17.24,45.2
166.99,2.0,4,1,-1.29,1,3.18,15.48
74.19,2.5,4,1,71.74,1,27.32,5.0
425.86,3.0,6,1,-268.32,0,40.86,53.23
394.36,3.5,6,0,-374.41,0,19.25,32.21
445.97,3.6,6,2,-116.2,0,38.78,70.02
343.29,2.5,4,2,-320.86,0,21.24,40.04
335.85,2.5,4,2,342.98,0,43.68,57.21
480.78,3.5,6,0,-309.23,0,10.2,43.76
90.98,2.0,4,0,459.25,0,1.76,9.23
474.91,2.4,4,2,250.99,0,1.32,70.41
402.94,4.0,6,2,87.17,0,24.91,78.82
149.91,2.5,4,1,221.81,1,5.81,12.28
453.82,3.0,6,2,-233.57,1,35.22,56.61
373.62,3.0,6,0,273.7,1,23.54,42.0
464.41,2.5,4,1,366.37,1,27.06,42.75
210.28,5.3,8,0,-459.97,1,0.61,23.38
161.22,2.0,4,0,380.88,0,16.65,13.6
453.42,2.0,4,1,-140.97,0,25.83,29.1
486.55,2.0,4,0,279.77,1,39.27,43.53
386.56,2.4,4,0,454.77,0,21.77,41.98
167.97,2.3,4,0,457.74,0,40.47,24.12
176.02,2.0,4,1,-265.27,0,4.22,18.42
111.93,3.0,6,2,396.74,0,41.62,16.77
403.86,3.0,6,1,-280.47,1,8.2,46.0
186.44,6.5,12,1,-399.28,0,34.03,35.72
450.52,3.5,6,0,-401.49,1,6.27,43.33
336.39,2.0,4,2,363.89,1,38.27,49.58
400.49,4.0,8,2,279.75,0,33.48,75.56
8.93,2.0,4,2,432.71,1,17.6,1.4
407.99,5.3,8,2,-391.83,0,23.57,67.54
405.0,2.5,4,0,106.96,0,28.38,19.02
430.73,3.5,6,0,289.56,1,29.65,46.28
415.92,3.0,6,2,-193.68,1,5.79,50.83
163.05,6.4,8,2,-466.34,0,24.39,30.35
411.87,2.0,4,1,-135.64,0,15.7,38.57
263.11,3.0,6,1,409.07,1,33.48,31.47
206.72,1.5,3,1,-333.52,1,22.46,15.82
161.3,2.4,4,2,461.29,1,0.32,29.61
211.54,2.0,4,0,96.0,1,28.88,18.85
441.33,3.0,6,2,-382.83,1,38.03,64.59
497.16,3.0,6,2,15.79,0,35.76,70.42
155.88,3.8,6,0,470.62,1,44.04,17.93
156.26,1.5,4,2,-75.13,1,44.61,17.63
414.79,3.0,6,0,408.17,0,34.96,52.41
230.29,2.0,4,2,56.77,0,3.18,27.64
214.29,2.5,4,2,385.56,0,2.34,24.62
125.02,2.0,4,1,363.71,0,36.24,17.02
456.56,2.5,4,1,-100.22,1,42.76,31.8
481.81,2.0,4,0,-129.23,0,4.95,35.99
7.45,2.4,4,2,-278.95,0,37.73,0.97
82.07,2.0,4,0,-93.45,1,41.56,6.34
203.84,1.5,4,0,74.45,0,28.21,16.11
369.91,2.0,4,0,-114.4,0,12.07,16.33
58.38,4.0,8,2,-108.86,1,26.39,10.08
148.27,3.6,6,0,271.41,1,39.87,15.34
113.07,2.4,4,1,40.73,0,23.9,11.82
498.05,2.0,4,2,303.65,0,39.54,30.24
416.86,3.6,6,0,-128.75,1,13.02,34.96
274.33,2.0,4,2,-162.66,1,18.25,27.63
151.46,1.5,4,1,101.88,1,7.65,13.72
341.88,2.8,4,0,-334.68,1,18.59,28.8
485.5,2.9,6,0,230.93,0,3.37,58.6
77.74,6.7,12,0,449.36,0,11.66,13.49
203.42,5.2,8,0,483.96,0,9.51,44.99
148.81,3.0,6,1,224.5,1,7.41,18.4
458.28,1.4,4,0,-223.93,1,37.67,28.57
33.5,5.0,8,0,394.95,0,25.14,5.51
338.22,3.0,4,2,-138.41,1,29.25,34.0
126.87,3.0,6,1,276.19,0,6.11,18.67
482.46,2.0,4,2,-10.31,0,16.43,42.35
13.99,3.0,6,2,-292.11,1,20.49,1.99
240.57,2.4,4,2,-331.81,0,7.72,31.51
64.24,5.3,8,2,383.84,1,29.7,12.91
466.5,2.4,4,2,-67.6,1,33.8,60.6
399.98,2.0,4,1,-316.28,1,41.93,33.88
191.33,2.0,4,2,289.14,0,32.44,31.03
11.43,4.0,8,1,288.27,1,1.94,1.97
77.84,3.6,6,0,34.09,0,4.55,9.57
152.77,3.4,6,2,448.82,1,17.09,28.46
78.17,2.5,5,2,495.28,1,35.11,13.39
395.9,4.4,8,2,404.82,0,39.11,84.61
451.49,3.3,6,2,222.83,0,38.27,79.17
481.79,1.5,4,0,-475.25,1,4.87,20.01
247.13,2.0,4,2,-389.8,0,23.07,25.12
421.27,5.3,8,1,-0.21,0,26.59,58.93
445.29,4.0,8,2,205.42,0,4.24,108.35
283.14,2.0,4,2,-335.39,0,32.25,31.33
62.12,3.6,6,0,60.28,1,2.72,6.65
83.65,4.4,8,0,289.03,1,44.02,12.18
320.97,2.5,4,2,-165.19,0,7.56,37.38
70.6,3.0,6,0,-248.7,1,30.95,5.84
91.19,2.0,4,2,-394.82,1,29.58,9.76
460.35,2.0,4,1,-216.22,1,27.61,46.67
307.77,3.0,6,0,-248.92,0,43.31,33.2
226.31,3.6,6,1,367.93,0,8.73,30.09
447.22,2.0,4,1,11.2,1,21.46,32.03
201.08,2.5,4,0,-186.31,0,9.87,21.05
112.78,2.5,4,1,178.44,0,44.71,9.1
174.35,3.0,6,1,-326.28,0,43.48,20.94
200.86,3.5,6,2,-87.5,0,0.22,28.41
282.18,4.0,8,2,-464.48,1,24.97,40.99
403.75,2.0,4,2,-280.57,0,28.33,42.7
290.18,3.6,6,2,-430.62,0,17.42,39.7
166.22,2.0,4,2,200.18,0,1.85,21.62
333.54,4.0,6,1,-26.16,1,21.3,42.06
296.53,2.0,4,0,-450.85,0,41.72,23.7
300.41,3.0,6,2,123.1,1,40.96,41.63
200.34,3.8,6,0,-440.71,1,20.87,20.87
113.9,2.0,4,2,-407.83,0,7.5,11.53
450.33,4.0,6,1,-30.75,0,4.14,64.63
465.48,3.6,6,1,446.6,1,23.52,59.79
434.83,2.4,4,0,-437.62,0,5.18,34.06
113.69,3.0,6,1,83.96,0,38.81,14.01
391.68,3.0,6,2,-403.08,1,28.33,56.95
132.24,3.8,8,0,234.36,1,24.64,17.88
359.27,2.5,4,0,454.14,1,22.99,42.61
400.97,2.0,4,2,-3.6,1,36.04,46.95
85.22,5.3,8,1,39.65,1,19.33,12.05
272.13,3.0,6,1,-220.91,1,14.68,29.0
103.08,3.7,6,2,-124.8,1,12.18,14.84
29.35,3.0,4,0,195.05,1,42.66,2.5
258.09,2.5,4,2,-90.26,1,18.27,19.41
479.08,3.0,6,2,-289.84,1,2.69,65.7
423.82,2.5,4,1,20.35,1,22.72,38.77
143.06,4.4,8,1,138.15,0,22.88,20.61
61.64,6.5,12,0,-278.45,0,41.13,11.06
373.88,3.6,6,2,41.37,1,28.18,57.61
54.37,3.7,6,0,75.0,0,27.08,7.21
67.95,2.0,4,1,343.63,1,26.83,8.54
428.23,3.0,6,0,408.45,1,40.98,45.28
412.72,3.0,4,2,-157.93,1,5.66,42.01
240.48,2.5,4,0,-124.52,0,8.88,13.38
471.22,3.8,8,1,350.03,1,0.1,78.81
431.37,2.3,4,1,24.09,1,39.38,50.27
100.19,5.2,12,1,-334.67,0,0.38,13.55
270.2,3.0,8,2,-143.29,0,15.79,46.04
403.68,5.3,8,1,-219.28,0,44.75,55.31
211.84,3.0,6,1,393.7,1,34.76,25.68
102.8,3.5,6,2,-236.59,0,32.75,15.12
158.32,2.0,4,2,-401.15,0,29.16,14.17
208.44,3.5,6,1,-148.03,1,40.1,24.29
299.71,4.4,8,2,-402.92,1,22.66,40.54
15.53,2.4,4,0,116.11,0,40.33,1.32
245.87,2.0,4,1,-147.13,1,29.76,19.18
342.55,2.0,4,2,195.78,1,4.03,28.34
41.35,3.0,6,1,475.16,0,34.67,4.27
276.43,3.0,6,2,194.97,1,12.24,37.77
348.96,3.6,6,0,230.0,1,22.0,37.72
312.75,1.5,4,2,397.02,1,43.67,46.59
292.06,3.0,6,2,-46.19,1,5.06,59.51
487.29,4.0,8,2,-5.38,0,12.5,91.65
281.38,4.0,8,2,369.55,1,19.36,48.2
384.08,2.0,4,2,-453.51,0,33.61,40.38
375.78,6.4,8,0,295.38,1,26.43,47.09
183.64,3.8,8,0,456.64,0,42.56,27.92
201.2,3.6,6,2,-448.71,1,0.4,28.3
334.32,3.0,6,2,40.07,0,4.36,51.77
269.49,4.4,8,2,-55.7,0,40.63,38.38
435.02,2.0,4,2,-285.57,0,16.03,48.13
313.62,2.0,4,2,315.75,1,9.57,42.49
398.01,1.5,4,0,232.73,1,5.81,34.83
163.53,2.0,4,2,368.6,1,15.56,20.65
478.05,1.5,3,1,93.5,0,33.88,38.55
364.6,4.4,8,0,-488.89,0,31.23,34.87
71.24,1.5,4,2,-23.84,0,18.42,7.71
411.33,4.0,8,2,142.38,1,28.19,70.77
72.68,2.0,4,1,-32.75,0,25.66,6.43
187.85,1.5,3,2,-464.69,0,7.77,19.33
414.43,2.0,4,1,-10.66,0,1.22,41.78
326.11,2.5,4,2,-23.87,0,19.81,42.68
349.88,5.5,8,2,-192.79,1,22.56,69.11
196.02,3.0,6,2,302.34,0,5.26,39.47
408.67,4.0,8,0,-388.46,1,8.18,50.61
471.81,2.0,4,0,-185.65,0,43.4,37.06
206.83,2.4,4,0,34.93,0,26.19,16.9
365.19,5.6,8,1,210.6,0,12.48,51.53
369.06,6.2,8,1,-232.06,1,34.73,42.41
366.94,2.4,4,0,-335.87,0,26.81,26.86
210.77,2.4,4,0,165.43,1,14.67,19.06
325.86,2.0,4,1,-381.05,0,9.22,21.8
480.14,4.4,8,2,-43.46,0,10.27,74.57
409.66,2.0,4,1,342.02,1,3.94,57.76
408.83,3.6,6,1,-317.46,0,37.02,44.05
92.43,2.0,4,2,45.72,0,18.3,7.84
216.13,2.5,4,0,-11.97,0,31.86,17.74
48.91,3.6,6,1,-207.9,1,38.69,6.21
299.35,3.0,6,1,-458.71,0,8.19,31.0
267.38,1.6,4,2,38.24,1,43.82,36.0
479.13,4.4,8,0,-220.02,0,9.48,55.13
97.05,2.5,4,1,-259.54,1,26.86,7.01
292.96,2.0,4,2,-329.38,0,22.29,28.24
101.75,3.0,6,1,-225.16,1,19.28,10.14
7.15,6.2,8,2,375.77,0,36.71,1.67
347.62,2.0,4,2,4.53,0,22.75,41.35
28.35,2.5,4,1,-436.34,1,34.59,2.66
39.6,1.5,3,0,42.64,0,40.6,3.53
185.33,5.0,8,2,17.15,1,44.73,33.93
448.38,3.9,8,0,229.26,0,26.79,59.54
368.14,2.0,4,1,-492.26,0,12.98,31.88
93.03,2.7,4,0,183.26,0,1.11,8.68
453.53,6.2,8,1,-251.4,1,39.02,61.95
162.19,2.4,4,0,-465.44,0,36.01,12.39
151.36,1.5,4,2,349.44,0,36.88,17.75
122.89,3.6,6,2,87.98,0,16.92,18.45
315.88,2.5,4,1,-248.66,1,1.7,25.98
486.63,5.3,8,0,-167.75,0,13.04,55.91
213.08,3.6,6,2,-9.38,0,15.37,29.48
430.84,2.3,4,2,-461.17,1,40.24,59.14
102.44,2.0,4,1,89.98,0,16.62,8.46
73.43,2.0,4,1,47.12,0,41.22,6.97
480.86,5.3,8,0,284.27,0,38.23,60.16
416.75,5.0,8,0,163.89,0,1.42,53.11
162.99,2.5,4,0,329.61,0,3.55,18.55
417.11,3.5,6,2,-232.47,0,33.2,54.52
486.84,3.0,6,0,-117.35,1,4.3,40.35
152.83,4.0,8,2,-379.33,0,21.51,20.82
451.51,2.9,6,2,5.53,0,3.38,68.37
318.08,3.0,6,2,-61.42,0,15.54,47.06
495.67,4.0,8,1,-26.69,0,35.61,81.22
177.31,2.5,4,1,498.76,1,37.97,11.82
136.4,3.5,6,1,-25.25,1,27.02,13.57
284.66,3.5,6,1,428.09,1,27.95,41.7
150.69,2.0,4,2,-209.34,1,35.73,19.04
437.96,2.4,4,1,-434.65,0,7.53,47.08
175.12,6.6,12,2,161.55,1,4.67,40.77
370.41,2.0,4,0,339.25,0,5.9,35.83
426.93,2.0,4,0,434.73,0,32.1,42.33
344.34,3.5,6,2,-268.88,0,12.04,38.34
413.1,1.6,4,2,-406.52,1,0.18,48.42
228.88,2.0,4,0,226.66,0,26.59,17.93
7.49,2.4,4,0,327.7,0,34.18,0.71
342.03,4.0,8,1,-34.55,1,17.07,56.36
433.16,2.5,4,0,-493.24,0,21.79,37.59
272.35,3.5,6,1,295.6,0,11.99,36.78
6.66,2.0,4,2,415.93,0,4.88,1.04
159.84,3.6,6,2,-222.71,0,12.68,19.94
119.48,2.0,4,1,350.46,1,31.41,14.05
467.05,5.0,8,2,354.12,1,25.15,83.75
323.86,2.0,4,0,0.85,0,11.37,25.44
99.65,2.9,6,1,33.1,0,41.28,11.49
156.36,5.0,8,2,-402.8,1,9.63,22.91
217.2,3.0,6,0,384.04,1,43.67,22.94
289.24,3.0,6,0,-92.28,1,10.45,24.73
346.3,2.5,4,0,-271.41,1,31.83,29.31
81.43,1.4,4,0,27.51,0,33.41,4.86
363.06,3.0,4,2,154.34,0,30.73,42.07
26.53,1.5,4,2,310.49,0,35.11,3.63
280.15,4.0,8,2,-477.92,0,41.77,55.19
290.71,2.0,4,0,-247.77,1,37.86,21.73
430.18,6.2,8,0,-36.14,0,3.73,55.95
36.82,1.5,4,0,323.91,1,2.92,2.75
19.75,2.0,4,0,399.6,0,17.87,1.73
413.66,3.0,6,2,416.71,1,44.72,71.81
471.08,2.0,4,0,178.69,0,34.78,46.81
345.52,2.0,4,1,-454.39,0,38.87,28.02
408.9,2.5,4,1,9.1,0,34.76,38.19
435.06,4.0,8,1,407.19,0,29.37,82.11
76.22,2.0,4,2,167.01,0,11.59,7.57
92.77,5.7,8,1,183.63,0,5.03,14.89
459.02,2.7,4,1,438.91,1,14.61,53.8
258.31,3.0,6,0,-82.51,0,36.33,26.48
178.79,2.0,4,0,307.7,1,15.35,15.91
77.85,3.5,6,1,-236.92,0,13.63,9.76
120.39,4.0,6,1,-152.18,1,20.19,16.14
148.14,2.0,4,1,383.6,0,38.99,16.64
187.45,2.4,4,2,148.36,1,31.91,25.31
255.42,3.0,6,2,-165.08,0,43.82,35.43
392.17,3.0,6,0,378.57,1,6.74,41.99
96.46,3.0,6,0,-336.51,1,5.65,9.98
274.31,2.0,4,2,-377.3,0,36.59,32.12
135.44,2.0,4,0,-116.77,1,12.47,10.71
471.87,1.6,4,1,367.46,0,27.7,50.01
145.39,3.7,6,1,-125.22,0,11.75,14.89
489.32,2.3,4,2,-159.23,0,8.32,72.74
225.1,2.0,4,0,300.76,0,1.95,25.39
481.59,5.3,8,2,-391.02,0,29.5,72.29
296.16,3.9,8,1,109.1,1,35.91,44.65
104.2,2.5,4,2,-242.05,1,7.72,12.75
159.61,3.0,6,0,-438.08,0,20.78,13.37
311.49,3.6,6,0,9.61,1,18.24,29.66
361.09,3.0,6,0,308.45,0,23.33,34.52
13.41,2.0,4,1,-360.52,1,11.61,1.14
374.21,1.6,4,0,469.26,1,4.81,30.94
128.63,3.0,6,1,243.55,1,0.61,19.49
58.47,3.0,6,0,6.25,0,43.17,4.78
33.56,1.5,3,0,-232.0,0,43.24,2.27
147.44,4.0,8,0,143.49,1,9.27,21.31
433.8,2.0,4,1,-267.88,0,7.14,48.81
308.89,2.0,4,1,-331.89,0,39.8,29.13
74.2,3.0,6,2,-298.55,1,18.21,9.54
445.91,3.0,6,1,341.39,0,25.66,82.11
15.03,2.0,4,0,334.81,1,20.17,1.78
43.22,1.6,4,2,-342.87,1,23.41,4.81
70.0,2.0,4,2,47.53,1,8.79,8.81
268.8,5.7,8,1,408.9,1,34.19,41.15
161.43,2.5,4,0,-461.14,1,29.09,13.86
240.15,2.0,4,1,4.43,0,33.8,21.43
195.61,2.0,4,0,-389.67,1,28.06,14.16
435.19,2.4,4,1,154.68,0,24.79,44.38
475.04,2.0,4,0,134.49,1,14.77,43.49
333.33,3.7,6,2,-475.73,1,26.27,41.74
129.51,3.9,8,0,407.82,0,17.29,18.57
156.31,2.0,4,0,262.95,1,12.45,12.05
492.83,3.0,6,0,-493.49,1,38.35,51.8
421.3,3.6,6,0,-240.38,1,33.48,39.25
162.52,3.0,6,0,269.31,0,40.06,16.56
479.1,2.4,4,2,-79.07,1,19.73,50.4
358.84,3.0,6,0,223.1,1,17.47,33.98
440.12,3.0,6,1,-410.98,0,8.2,42.09
422.49,1.4,4,0,-112.79,0,38.12,26.23
272.21,6.2,8,0,-153.38,1,12.72,32.38
482.32,3.3,6,2,-244.93,1,24.42,64.74
309.07,2.4,4,2,-109.0,0,6.49,40.21
305.8,2.4,4,2,-480.89,0,8.37,35.19
299.47,3.0,6,2,-251.96,0,11.08,38.19
429.94,2.0,4,2,377.83,0,9.67,68.96
112.21,6.2,8,1,119.14,0,37.83,19.33
475.91,3.0,6,2,-80.45,1,22.7,60.04
483.3,2.5,4,2,-99.45,0,19.83,46.67
52.77,1.5,4,1,-464.8,0,15.71,2.5
446.65,2.0,4,1,-360.18,1,16.88,38.58
172.53,3.0,6,1,-25.04,0,14.8,20.6
406.36,2.0,4,1,480.91,1,25.64,51.74
195.18,6.2,8,2,259.65,1,16.18,38.0
480.51,3.7,6,1,-394.83,0,24.92,49.76
365.83,1.6,4,2,194.67,0,25.71,37.45
420.96,2.0,4,1,304.65,1,24.78,38.35
483.42,3.6,6,0,400.04,0,20.44,58.32
449.46,6.2,8,0,41.47,0,24.46,53.81
434.53,2.5,4,0,92.76,1,3.39,33.63
165.41,3.6,6,1,-131.11,0,7.86,19.71
293.59,2.5,4,2,-265.68,1,19.96,33.22
466.54,3.0,6,1,-22.82,0,39.49,50.04
247.65,3.5,6,1,-15.74,1,32.72,24.67
229.15,2.0,4,2,191.18,1,24.91,25.6
171.97,1.4,4,1,403.96,1,37.57,15.74
276.11,3.0,6,1,308.69,1,9.77,39.21
365.57,2.4,4,1,410.57,0,11.13,46.4
69.94,2.4,4,0,-280.75,1,33.99,6.16
488.0,2.0,4,0,468.28,1,23.71,46.02
119.8,2.0,4,2,13.84,1,17.9,12.08
18.18,6.2,8,2,-148.64,1,38.56,3.45
438.44,4.4,8,0,-257.4,1,15.43,54.6
57.81,3.0,6,2,164.6,0,39.73,7.87
57.9,2.0,4,1,389.33,0,26.4,5.93
498.57,2.3,4,0,-459.47,0,1.17,53.39
73.53,2.0,4,2,-107.82,0,24.31,10.17
83.09,1.4,4,2,356.33,1,0.13,11.15
215.04,3.3,6,1,417.67,0,20.88,29.57
331.94,3.4,6,2,95.51,0,16.59,58.4
386.78,2.5,4,2,-489.88,1,5.13,51.77
188.92,3.5,6,0,470.8,1,37.02,21.64
56.8,3.0,6,1,113.14,1,7.54,6.3
382.33,2.0,4,2,207.58,0,21.13,39.58
91.75,2.5,4,1,-96.44,1,22.37,8.06
140.59,6.6,12,1,356.53,1,1.83,28.46
370.74,2.0,4,1,-303.74,1,35.27,35.34
173.71,4.4,8,0,-195.62,1,37.2,16.36
223.61,3.0,6,0,-320.66,0,43.17,18.09
481.56,2.0,4,2,-3.52,1,42.88,55.9
51.75,3.0,6,0,-1.53,1,17.44,4.19
246.57,2.9,6,1,264.76,1,12.72,35.31
231.45,3.5,6,1,80.72,1,26.9,24.02
18.15,3.6,6,2,418.31,0,19.76,3.3
20.46,4.0,8,2,377.14,0,25.73,4.75
83.83,5.3,8,1,48.54,1,40.29,12.97
498.83,2.0,4,0,494.6,1,7.63,54.89
62.76,2.0,4,2,346.82,1,23.87,8.61
78.92,5.0,8,2,58.6,1,38.38,13.03
352.2,1.6,4,0,-357.0,1,43.88,18.47
354.51,3.0,6,2,267.18,1,0.66,60.36
177.71,2.7,4,1,62.19,0,20.18,27.34
100.88,3.0,6,2,199.14,1,12.06,13.56
78.98,3.0,6,0,-414.29,1,23.2,7.55
423.57,3.7,6,1,195.94,1,12.73,49.67
228.9,2.0,4,1,-403.86,1,4.31,16.22
405.63,2.0,4,0,481.32,0,16.52,30.87
432.44,3.0,6,1,-260.46,0,19.39,44.6
243.87,2.3,4,2,493.49,1,26.14,50.65
221.01,2.0,4,1,443.53,1,11.55,29.24
212.97,2.5,4,2,-232.3,0,31.81,17.08
32.33,1.5,4,2,44.76,1,2.44,1.97
319.49,2.0,4,2,-134.54,0,25.38,35.11
297.96,2.4,4,0,-469.03,1,27.62,23.39
176.38,1.6,4,0,-132.23,1,18.56,10.05
342.69,2.0,4,1,107.45,1,7.21,34.25
458.38,5.3,8,0,105.39,1,26.24,57.91
277.24,3.0,6,1,-194.65,0,6.62,30.89
162.24,4.0,6,2,466.35,1,35.85,35.38
114.67,1.6,4,1,420.17,1,40.97,9.26
352.4,2.0,4,2,477.0,1,38.08,48.58
95.87,3.5,6,2,182.86,0,1.44,13.85
105.63,2.0,4,1,-10.71,0,33.44,9.7
432.27,2.0,4,0,-344.06,1,21.24,31.81
295.93,4.0,6,1,239.26,1,8.73,50.02
436.18,3.5,6,1,158.13,1,22.21,50.95
286.58,3.0,6,1,-174.26,0,8.19,33.43
312.85,2.0,4,2,214.08,0,36.66,38.49
157.55,3.6,6,0,257.33,1,3.38,18.13
199.24,3.0,6,2,-62.36,0,16.26,42.47
334.98,6.2,8,1,-45.36,1,33.55,50.16
254.4,2.0,4,0,492.28,1,29.08,26.1
69.92,6.5,12,1,442.85,0,9.27,18.82
101.0,4.0,6,2,176.35,0,38.87,20.14
216.73,2.0,4,2,87.15,1,12.85,20.12
395.95,2.0,4,0,-89.57,1,25.53,22.54
461.67,1.5,4,0,-338.64,0,10.71,16.91
122.86,3.3,6,1,-225.63,1,30.33,13.39
125.72,3.0,6,1,205.04,0,37.22,14.04
250.78,2.5,4,1,-307.69,1,43.71,28.19
133.85,1.8,4,1,-106.08,0,25.51,10.47
488.34,3.0,6,1,161.52,0,20.31,50.91
159.6,2.7,4,2,-125.03,0,19.76,19.49
292.25,2.7,4,2,209.5,1,44.67,52.97
39.75,3.0,6,1,85.13,1,44.32,4.15
288.16,3.6,6,0,-390.28,1,10.72,25.35
332.46,2.5,4,0,-156.39,0,28.6,30.46
372.21,2.3,4,2,-245.99,1,29.34,50.7
168.09,2.0,4,1,-61.01,0,8.04,16.88
50.69,2.0,4,1,-426.81,0,39.34,4.23
139.34,2.0,4,2,454.0,0,5.4,21.13
483.34,2.0,4,0,396.38,1,40.56,64.19
469.4,2.0,4,0,405.62,1,19.04,45.2
467.95,2.0,4,1,123.69,0,9.13,47.45
228.15,4.0,8,2,-446.07,0,10.93,35.04
439.05,2.7,4,2,-312.56,1,19.9,69.2
170.01,3.8,6,0,204.37,1,0.57,18.77
69.53,3.0,6,2,114.99,0,34.88,10.04
258.35,2.4,4,0,162.71,0,4.35,27.24
443.25,3.0,6,1,-140.67,0,24.9,42.8
413.93,2.7,6,0,253.28,0,17.87,50.89
19.17,3.8,6,2,-148.86,0,1.9,2.53
214.21,5.7,8,2,396.18,0,31.16,39.57
350.93,2.0,4,2,-111.45,1,6.58,49.89
206.53,3.8,6,0,-113.2,1,25.55,19.35
213.94,5.3,8,1,-190.6,1,0.02,33.68
423.14,1.6,4,1,110.6,0,42.7,24.98
122.42,3.6,6,2,-3.14,0,34.29,17.87
441.63,3.5,6,2,-473.96,0,15.98,74.38
446.19,2.0,4,2,-495.17,1,37.52,53.98
316.06,2.0,4,2,199.72,1,31.65,40.21
71.75,2.0,4,1,80.29,1,2.55,8.28
316.26,2.4,4,1,255.91,1,29.38,34.72
136.14,3.9,8,2,383.75,0,34.74,27.18
71.43,3.0,6,2,171.77,0,6.7,11.95
242.2,3.0,4,1,94.1,1,1.0,23.47
180.6,4.0,8,2,373.65,1,32.62,29.51
101.44,2.0,4,0,306.98,1,30.33,7.7
122.49,5.3,8,2,222.54,0,37.12,21.74
296.91,4.0,8,1,-140.98,1,38.0,40.55
499.0,2.0,4,0,-174.9,0,36.43,33.25
195.28,2.5,4,2,360.83,1,1.81,24.84
239.94,2.4,4,1,-56.09,0,18.64,25.65
132.34,2.0,4,0,-49.01,0,10.76,9.82
84.44,2.0,4,0,-53.63,1,43.43,3.64
61.47,1.4,4,1,-307.71,0,42.19,4.27
250.9,3.0,6,1,248.19,1,12.31,27.61
64.66,2.0,4,1,248.6,0,13.34,6.36
370.75,3.3,6,1,-476.54,0,6.86,38.64
133.67,3.3,6,1,-164.03,0,35.85,14.78
446.91,1.3,3,1,478.59,1,3.25,45.43
327.43,3.0,6,2,-19.02,0,25.89,52.61
130.01,2.0,4,1,144.87,0,32.54,12.61
358.74,2.5,4,1,489.45,0,0.94,46.39
